"[[[65.0, 90.0, 2.2222222222222223], [77.0, 90.0, 1.6666666666666667], [77.0, 90.0, 0.5555555555555556], [76.0, 90.0, 1.1111111111111112], [74.0, 90.0, 3.3333333333333335], [72.0, 90.0, 1.1111111111111112]]]",19,306,326
"[[[72.0, 90.0, 1.1111111111111112], [74.0, 90.0, 1.6666666666666667], [72.0, 90.0, 0.5555555555555556], [72.0, 90.0, 2.2222222222222223], [79.0, 90.0, 1.1111111111111112], [72.0, 90.0, 1.1111111111111112], [77.0, 90.0, 1.1111111111111112], [70.0, 90.0, 1.1111111111111112], [74.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.1111111111111112], [69.0, 90.0, 0.5555555555555556], [70.0, 90.0, 0.5555555555555556], [72.0, 90.0, 1.6666666666666667]]]",47,"['26', 'T']"
"[[[74.0, 90.0, 1.6666666666666667], [72.0, 90.0, 0.5555555555555556], [72.0, 90.0, 2.2222222222222223], [79.0, 90.0, 1.1111111111111112], [72.0, 90.0, 1.1111111111111112], [77.0, 90.0, 1.1111111111111112], [70.0, 90.0, 1.1111111111111112], [74.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.1111111111111112], [69.0, 90.0, 0.5555555555555556], [70.0, 90.0, 0.5555555555555556], [72.0, 90.0, 1.6666666666666667], [70.0, 90.0, 0.5555555555555556]]]",48,"['27', 'T']"
"[[[72.0, 90.0, 0.5555555555555556], [72.0, 90.0, 2.2222222222222223], [79.0, 90.0, 1.1111111111111112], [72.0, 90.0, 1.1111111111111112], [77.0, 90.0, 1.1111111111111112], [70.0, 90.0, 1.1111111111111112], [74.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.1111111111111112], [69.0, 90.0, 0.5555555555555556], [70.0, 90.0, 0.5555555555555556], [72.0, 90.0, 1.6666666666666667], [70.0, 90.0, 0.5555555555555556], [69.0, 90.0, 4.444444444444445]]]",49,"['28', 'T']"
"[[[65.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 2.2222222222222223], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [69.0, 90.0, 1.6666666666666667], [69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556]]]",80,"['109', 'T']"
"[[[64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 2.2222222222222223], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [69.0, 90.0, 1.6666666666666667], [69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112]]]",81,"['110', 'T']"
"[[[65.0, 90.0, 2.2222222222222223], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [69.0, 90.0, 1.6666666666666667], [69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667]]]",82,"['111', 'T']"
"[[[64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [69.0, 90.0, 1.6666666666666667], [69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556]]]",83,"['112', 'T']"
"[[[65.0, 90.0, 1.1111111111111112], [69.0, 90.0, 1.6666666666666667], [69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556]]]",84,"['113', 'T']"
"[[[69.0, 90.0, 1.6666666666666667], [69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556]]]",85,"['114', 'T']"
"[[[69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556]]]",86,"['115', 'T']"
"[[[67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556]]]",87,"['116', 'T']"
"[[[65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335]]]",88,"['117', 'T']"
"[[[62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112]]]",89,"['118', 'T']"
"[[[64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112]]]",90,"['119', 'T']"
"[[[65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112]]]",91,"['120', 'T']"
"[[[67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667]]]",92,"['121', 'T']"
"[[[69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556]]]",93,"['122', 'T']"
"[[[62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112]]]",94,"['123', 'T']"
"[[[64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112]]]",95,"['124', 'T']"
"[[[65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667]]]",96,"['125', 'T']"
"[[[67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [65.0, 90.0, 0.5555555555555556]]]",97,"['126', 'T']"
"[[[69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [65.0, 90.0, 0.5555555555555556], [64.0, 90.0, 1.1111111111111112]]]",98,"['127', 'T']"
"[[[65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [65.0, 90.0, 0.5555555555555556], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 2.2222222222222223]]]",99,"['128', 'T']"
"[[[67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [65.0, 90.0, 0.5555555555555556], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 2.2222222222222223], [64.0, 90.0, 1.1111111111111112]]]",100,"['129', 'T']"
"[[[67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [65.0, 90.0, 0.5555555555555556], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 2.2222222222222223], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112]]]",101,"['130', 'T']"
"[[[65.0, 90.0, 0.5555555555555556], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 2.2222222222222223], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [69.0, 90.0, 1.6666666666666667], [69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556]]]",109,"['80', 'T']"
"[[[64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 2.2222222222222223], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [69.0, 90.0, 1.6666666666666667], [69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112]]]",110,"['81', 'T']"
"[[[65.0, 90.0, 2.2222222222222223], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [69.0, 90.0, 1.6666666666666667], [69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667]]]",111,"['82', 'T']"
"[[[64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [69.0, 90.0, 1.6666666666666667], [69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556]]]",112,"['83', 'T']"
"[[[65.0, 90.0, 1.1111111111111112], [69.0, 90.0, 1.6666666666666667], [69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556]]]",113,"['84', 'T']"
"[[[69.0, 90.0, 1.6666666666666667], [69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556]]]",114,"['85', 'T']"
"[[[69.0, 90.0, 0.5555555555555556], [67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556]]]",115,"['86', 'T']"
"[[[67.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556]]]",116,"['87', 'T']"
"[[[65.0, 90.0, 1.1111111111111112], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335]]]",117,"['88', 'T']"
"[[[62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112]]]",118,"['89', 'T']"
"[[[64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112]]]",119,"['90', 'T']"
"[[[65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112]]]",120,"['91', 'T']"
"[[[67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667]]]",121,"['92', 'T']"
"[[[69.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556]]]",122,"['93', 'T']"
"[[[62.0, 90.0, 1.6666666666666667], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112]]]",123,"['94', 'T']"
"[[[64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112]]]",124,"['95', 'T']"
"[[[65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667]]]",125,"['96', 'T']"
"[[[67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [65.0, 90.0, 0.5555555555555556]]]",126,"['97', 'T']"
"[[[69.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [65.0, 90.0, 0.5555555555555556], [64.0, 90.0, 1.1111111111111112]]]",127,"['98', 'T']"
"[[[65.0, 90.0, 0.5555555555555556], [67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [65.0, 90.0, 0.5555555555555556], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 2.2222222222222223]]]",128,"['99', 'T']"
"[[[67.0, 90.0, 3.3333333333333335], [67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [65.0, 90.0, 0.5555555555555556], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 2.2222222222222223], [64.0, 90.0, 1.1111111111111112]]]",129,"['100', 'T']"
"[[[67.0, 90.0, 1.1111111111111112], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [67.0, 90.0, 0.5555555555555556], [69.0, 90.0, 1.1111111111111112], [65.0, 90.0, 1.1111111111111112], [67.0, 90.0, 1.6666666666666667], [65.0, 90.0, 0.5555555555555556], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 2.2222222222222223], [64.0, 90.0, 1.1111111111111112], [65.0, 90.0, 4.444444444444445]]]",130,"['101', 'T']"
"[[[60.0, 90.0, 1.6666666666666667], [60.0, 90.0, 0.5555555555555556], [58.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.6666666666666667], [60.0, 90.0, 0.5555555555555556], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112]]]",163,"['188', 'T']"
